,Year,Month,Day,Extent 10^6 sq km,Miassing 10^6 sq km,Source Data,datetime,jday
14678,2023,7,11,8.803,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.11/NSIDC0051_SEAICE_PS_N25km_20230711_v2.0.nc'],2023-07-11,192
14679,2023,7,12,8.679,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.12/NSIDC0051_SEAICE_PS_N25km_20230712_v2.0.nc'],2023-07-12,193
14680,2023,7,13,8.538,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.13/NSIDC0051_SEAICE_PS_N25km_20230713_v2.0.nc'],2023-07-13,194
14681,2023,7,14,8.432,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.14/NSIDC0051_SEAICE_PS_N25km_20230714_v2.0.nc'],2023-07-14,195
14682,2023,7,15,8.261,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.15/NSIDC0051_SEAICE_PS_N25km_20230715_v2.0.nc'],2023-07-15,196
14683,2023,7,16,8.179,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.16/NSIDC0051_SEAICE_PS_N25km_20230716_v2.0.nc'],2023-07-16,197
14684,2023,7,17,8.091,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.17/NSIDC0051_SEAICE_PS_N25km_20230717_v2.0.nc'],2023-07-17,198
14685,2023,7,18,8.1,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.18/NSIDC0051_SEAICE_PS_N25km_20230718_v2.0.nc'],2023-07-18,199
14686,2023,7,19,7.94,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.19/NSIDC0051_SEAICE_PS_N25km_20230719_v2.0.nc'],2023-07-19,200
14687,2023,7,20,7.767,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.20/NSIDC0051_SEAICE_PS_N25km_20230720_v2.0.nc'],2023-07-20,201
14688,2023,7,21,7.649,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.21/NSIDC0051_SEAICE_PS_N25km_20230721_v2.0.nc'],2023-07-21,202
14689,2023,7,22,7.545,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.22/NSIDC0051_SEAICE_PS_N25km_20230722_v2.0.nc'],2023-07-22,203
14690,2023,7,23,7.461,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.23/NSIDC0051_SEAICE_PS_N25km_20230723_v2.0.nc'],2023-07-23,204
14691,2023,7,24,7.456,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.24/NSIDC0051_SEAICE_PS_N25km_20230724_v2.0.nc'],2023-07-24,205
14692,2023,7,25,7.399,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.25/NSIDC0051_SEAICE_PS_N25km_20230725_v2.0.nc'],2023-07-25,206
14693,2023,7,26,7.353,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.26/NSIDC0051_SEAICE_PS_N25km_20230726_v2.0.nc'],2023-07-26,207
14694,2023,7,27,7.251,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.27/NSIDC0051_SEAICE_PS_N25km_20230727_v2.0.nc'],2023-07-27,208
14695,2023,7,28,7.118,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.28/NSIDC0051_SEAICE_PS_N25km_20230728_v2.0.nc'],2023-07-28,209
14696,2023,7,29,7.035,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.29/NSIDC0051_SEAICE_PS_N25km_20230729_v2.0.nc'],2023-07-29,210
14697,2023,7,30,6.956,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.30/NSIDC0051_SEAICE_PS_N25km_20230730_v2.0.nc'],2023-07-30,211
14698,2023,7,31,6.869,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.07.31/NSIDC0051_SEAICE_PS_N25km_20230731_v2.0.nc'],2023-07-31,212
14699,2023,8,1,6.755,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.01/NSIDC0051_SEAICE_PS_N25km_20230801_v2.0.nc'],2023-08-01,213
14700,2023,8,2,6.806,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.02/NSIDC0051_SEAICE_PS_N25km_20230802_v2.0.nc'],2023-08-02,214
14701,2023,8,3,6.696,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.03/NSIDC0051_SEAICE_PS_N25km_20230803_v2.0.nc'],2023-08-03,215
14702,2023,8,4,6.555,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.04/NSIDC0051_SEAICE_PS_N25km_20230804_v2.0.nc'],2023-08-04,216
14703,2023,8,5,6.371,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.05/NSIDC0051_SEAICE_PS_N25km_20230805_v2.0.nc'],2023-08-05,217
14704,2023,8,6,6.213,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.06/NSIDC0051_SEAICE_PS_N25km_20230806_v2.0.nc'],2023-08-06,218
14705,2023,8,7,6.213,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.07/NSIDC0051_SEAICE_PS_N25km_20230807_v2.0.nc'],2023-08-07,219
14706,2023,8,8,6.159,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.08/NSIDC0051_SEAICE_PS_N25km_20230808_v2.0.nc'],2023-08-08,220
14707,2023,8,9,6.169,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.09/NSIDC0051_SEAICE_PS_N25km_20230809_v2.0.nc'],2023-08-09,221
14708,2023,8,10,6.012,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.10/NSIDC0051_SEAICE_PS_N25km_20230810_v2.0.nc'],2023-08-10,222
14709,2023,8,11,5.964,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.11/NSIDC0051_SEAICE_PS_N25km_20230811_v2.0.nc'],2023-08-11,223
14710,2023,8,12,5.788,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.12/NSIDC0051_SEAICE_PS_N25km_20230812_v2.0.nc'],2023-08-12,224
14711,2023,8,13,5.653,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.13/NSIDC0051_SEAICE_PS_N25km_20230813_v2.0.nc'],2023-08-13,225
14712,2023,8,14,5.47,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.14/NSIDC0051_SEAICE_PS_N25km_20230814_v2.0.nc'],2023-08-14,226
14713,2023,8,15,5.459,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.15/NSIDC0051_SEAICE_PS_N25km_20230815_v2.0.nc'],2023-08-15,227
14714,2023,8,16,5.385,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.16/NSIDC0051_SEAICE_PS_N25km_20230816_v2.0.nc'],2023-08-16,228
14715,2023,8,17,5.277,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.17/NSIDC0051_SEAICE_PS_N25km_20230817_v2.0.nc'],2023-08-17,229
14716,2023,8,18,5.262,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.18/NSIDC0051_SEAICE_PS_N25km_20230818_v2.0.nc'],2023-08-18,230
14717,2023,8,19,5.183,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.19/NSIDC0051_SEAICE_PS_N25km_20230819_v2.0.nc'],2023-08-19,231
14718,2023,8,20,5.108,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.20/NSIDC0051_SEAICE_PS_N25km_20230820_v2.0.nc'],2023-08-20,232
14719,2023,8,21,4.996,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.21/NSIDC0051_SEAICE_PS_N25km_20230821_v2.0.nc'],2023-08-21,233
14720,2023,8,22,4.929,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.22/NSIDC0051_SEAICE_PS_N25km_20230822_v2.0.nc'],2023-08-22,234
14721,2023,8,23,4.839,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.23/NSIDC0051_SEAICE_PS_N25km_20230823_v2.0.nc'],2023-08-23,235
14722,2023,8,24,4.85,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.24/NSIDC0051_SEAICE_PS_N25km_20230824_v2.0.nc'],2023-08-24,236
14723,2023,8,25,4.809,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.25/NSIDC0051_SEAICE_PS_N25km_20230825_v2.0.nc'],2023-08-25,237
14724,2023,8,26,4.739,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.26/NSIDC0051_SEAICE_PS_N25km_20230826_v2.0.nc'],2023-08-26,238
14725,2023,8,27,4.767,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.27/NSIDC0051_SEAICE_PS_N25km_20230827_v2.0.nc'],2023-08-27,239
14726,2023,8,28,4.678,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.28/NSIDC0051_SEAICE_PS_N25km_20230828_v2.0.nc'],2023-08-28,240
14727,2023,8,29,4.642,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.29/NSIDC0051_SEAICE_PS_N25km_20230829_v2.0.nc'],2023-08-29,241
14728,2023,8,30,4.605,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.30/NSIDC0051_SEAICE_PS_N25km_20230830_v2.0.nc'],2023-08-30,242
14729,2023,8,31,4.579,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.08.31/NSIDC0051_SEAICE_PS_N25km_20230831_v2.0.nc'],2023-08-31,243
14730,2023,9,1,4.527,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.01/NSIDC0051_SEAICE_PS_N25km_20230901_v2.0.nc'],2023-09-01,244
14731,2023,9,2,4.507,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.02/NSIDC0051_SEAICE_PS_N25km_20230902_v2.0.nc'],2023-09-02,245
14732,2023,9,3,4.498,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.03/NSIDC0051_SEAICE_PS_N25km_20230903_v2.0.nc'],2023-09-03,246
14733,2023,9,4,4.469,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.04/NSIDC0051_SEAICE_PS_N25km_20230904_v2.0.nc'],2023-09-04,247
14734,2023,9,5,4.45,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.05/NSIDC0051_SEAICE_PS_N25km_20230905_v2.0.nc'],2023-09-05,248
14735,2023,9,6,4.428,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.06/NSIDC0051_SEAICE_PS_N25km_20230906_v2.0.nc'],2023-09-06,249
14736,2023,9,7,4.441,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.07/NSIDC0051_SEAICE_PS_N25km_20230907_v2.0.nc'],2023-09-07,250
14737,2023,9,8,4.463,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.08/NSIDC0051_SEAICE_PS_N25km_20230908_v2.0.nc'],2023-09-08,251
14738,2023,9,9,4.324,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.09/NSIDC0051_SEAICE_PS_N25km_20230909_v2.0.nc'],2023-09-09,252
14739,2023,9,10,4.339,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.10/NSIDC0051_SEAICE_PS_N25km_20230910_v2.0.nc'],2023-09-10,253
14740,2023,9,11,4.258,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.11/NSIDC0051_SEAICE_PS_N25km_20230911_v2.0.nc'],2023-09-11,254
14741,2023,9,12,4.291,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.12/NSIDC0051_SEAICE_PS_N25km_20230912_v2.0.nc'],2023-09-12,255
14742,2023,9,13,4.256,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.13/NSIDC0051_SEAICE_PS_N25km_20230913_v2.0.nc'],2023-09-13,256
14743,2023,9,14,4.275,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.14/NSIDC0051_SEAICE_PS_N25km_20230914_v2.0.nc'],2023-09-14,257
14744,2023,9,15,4.255,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.15/NSIDC0051_SEAICE_PS_N25km_20230915_v2.0.nc'],2023-09-15,258
14745,2023,9,16,4.266,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.16/NSIDC0051_SEAICE_PS_N25km_20230916_v2.0.nc'],2023-09-16,259
14746,2023,9,17,4.244,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.17/NSIDC0051_SEAICE_PS_N25km_20230917_v2.0.nc'],2023-09-17,260
14747,2023,9,18,4.267,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.18/NSIDC0051_SEAICE_PS_N25km_20230918_v2.0.nc'],2023-09-18,261
14748,2023,9,19,4.253,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.19/NSIDC0051_SEAICE_PS_N25km_20230919_v2.0.nc'],2023-09-19,262
14749,2023,9,20,4.258,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.20/NSIDC0051_SEAICE_PS_N25km_20230920_v2.0.nc'],2023-09-20,263
14750,2023,9,21,4.313,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.21/NSIDC0051_SEAICE_PS_N25km_20230921_v2.0.nc'],2023-09-21,264
14751,2023,9,22,4.313,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.22/NSIDC0051_SEAICE_PS_N25km_20230922_v2.0.nc'],2023-09-22,265
14752,2023,9,23,4.352,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.23/NSIDC0051_SEAICE_PS_N25km_20230923_v2.0.nc'],2023-09-23,266
14753,2023,9,24,4.416,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.24/NSIDC0051_SEAICE_PS_N25km_20230924_v2.0.nc'],2023-09-24,267
14754,2023,9,25,4.436,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.25/NSIDC0051_SEAICE_PS_N25km_20230925_v2.0.nc'],2023-09-25,268
14755,2023,9,26,4.51,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.26/NSIDC0051_SEAICE_PS_N25km_20230926_v2.0.nc'],2023-09-26,269
14756,2023,9,27,4.463,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.27/NSIDC0051_SEAICE_PS_N25km_20230927_v2.0.nc'],2023-09-27,270
14757,2023,9,28,4.483,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.28/NSIDC0051_SEAICE_PS_N25km_20230928_v2.0.nc'],2023-09-28,271
14758,2023,9,29,4.508,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.29/NSIDC0051_SEAICE_PS_N25km_20230929_v2.0.nc'],2023-09-29,272
14759,2023,9,30,4.551,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.09.30/NSIDC0051_SEAICE_PS_N25km_20230930_v2.0.nc'],2023-09-30,273
14760,2023,10,1,4.755,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.01/NSIDC0051_SEAICE_PS_N25km_20231001_v2.0.nc'],2023-10-01,274
14761,2023,10,2,4.857,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.02/NSIDC0051_SEAICE_PS_N25km_20231002_v2.0.nc'],2023-10-02,275
14762,2023,10,3,4.97,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.03/NSIDC0051_SEAICE_PS_N25km_20231003_v2.0.nc'],2023-10-03,276
14763,2023,10,4,4.969,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.04/NSIDC0051_SEAICE_PS_N25km_20231004_v2.0.nc'],2023-10-04,277
14764,2023,10,5,5.087,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.05/NSIDC0051_SEAICE_PS_N25km_20231005_v2.0.nc'],2023-10-05,278
14765,2023,10,6,5.108,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.06/NSIDC0051_SEAICE_PS_N25km_20231006_v2.0.nc'],2023-10-06,279
14766,2023,10,7,5.168,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.07/NSIDC0051_SEAICE_PS_N25km_20231007_v2.0.nc'],2023-10-07,280
14767,2023,10,8,5.296,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.08/NSIDC0051_SEAICE_PS_N25km_20231008_v2.0.nc'],2023-10-08,281
14768,2023,10,9,5.398,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.09/NSIDC0051_SEAICE_PS_N25km_20231009_v2.0.nc'],2023-10-09,282
14769,2023,10,10,5.539,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.10/NSIDC0051_SEAICE_PS_N25km_20231010_v2.0.nc'],2023-10-10,283
14770,2023,10,11,5.599,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.11/NSIDC0051_SEAICE_PS_N25km_20231011_v2.0.nc'],2023-10-11,284
14771,2023,10,12,5.709,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.12/NSIDC0051_SEAICE_PS_N25km_20231012_v2.0.nc'],2023-10-12,285
14772,2023,10,13,5.744,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.13/NSIDC0051_SEAICE_PS_N25km_20231013_v2.0.nc'],2023-10-13,286
14773,2023,10,14,5.775,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.14/NSIDC0051_SEAICE_PS_N25km_20231014_v2.0.nc'],2023-10-14,287
14774,2023,10,15,5.935,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.15/NSIDC0051_SEAICE_PS_N25km_20231015_v2.0.nc'],2023-10-15,288
14775,2023,10,16,6.093,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.16/NSIDC0051_SEAICE_PS_N25km_20231016_v2.0.nc'],2023-10-16,289
14776,2023,10,17,6.34,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.17/NSIDC0051_SEAICE_PS_N25km_20231017_v2.0.nc'],2023-10-17,290
14777,2023,10,18,6.639,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.18/NSIDC0051_SEAICE_PS_N25km_20231018_v2.0.nc'],2023-10-18,291
14778,2023,10,19,6.895,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.19/NSIDC0051_SEAICE_PS_N25km_20231019_v2.0.nc'],2023-10-19,292
14779,2023,10,20,7.094,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.20/NSIDC0051_SEAICE_PS_N25km_20231020_v2.0.nc'],2023-10-20,293
14780,2023,10,21,7.204,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.21/NSIDC0051_SEAICE_PS_N25km_20231021_v2.0.nc'],2023-10-21,294
14781,2023,10,22,7.289,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.22/NSIDC0051_SEAICE_PS_N25km_20231022_v2.0.nc'],2023-10-22,295
14782,2023,10,23,7.393,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.23/NSIDC0051_SEAICE_PS_N25km_20231023_v2.0.nc'],2023-10-23,296
14783,2023,10,24,7.447,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.24/NSIDC0051_SEAICE_PS_N25km_20231024_v2.0.nc'],2023-10-24,297
14784,2023,10,25,7.603,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.25/NSIDC0051_SEAICE_PS_N25km_20231025_v2.0.nc'],2023-10-25,298
14785,2023,10,26,7.774,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.26/NSIDC0051_SEAICE_PS_N25km_20231026_v2.0.nc'],2023-10-26,299
14786,2023,10,27,7.931,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.27/NSIDC0051_SEAICE_PS_N25km_20231027_v2.0.nc'],2023-10-27,300
14787,2023,10,28,8.09,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.28/NSIDC0051_SEAICE_PS_N25km_20231028_v2.0.nc'],2023-10-28,301
14788,2023,10,29,8.216,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.29/NSIDC0051_SEAICE_PS_N25km_20231029_v2.0.nc'],2023-10-29,302
14789,2023,10,30,8.385,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.30/NSIDC0051_SEAICE_PS_N25km_20231030_v2.0.nc'],2023-10-30,303
14790,2023,10,31,8.478,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.10.31/NSIDC0051_SEAICE_PS_N25km_20231031_v2.0.nc'],2023-10-31,304
14791,2023,11,1,8.635,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.01/NSIDC0051_SEAICE_PS_N25km_20231101_v2.0.nc'],2023-11-01,305
14792,2023,11,2,8.731,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.02/NSIDC0051_SEAICE_PS_N25km_20231102_v2.0.nc'],2023-11-02,306
14793,2023,11,3,8.773,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.03/NSIDC0051_SEAICE_PS_N25km_20231103_v2.0.nc'],2023-11-03,307
14794,2023,11,4,8.863,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.04/NSIDC0051_SEAICE_PS_N25km_20231104_v2.0.nc'],2023-11-04,308
14795,2023,11,5,8.915,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.05/NSIDC0051_SEAICE_PS_N25km_20231105_v2.0.nc'],2023-11-05,309
14796,2023,11,6,8.987,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.06/NSIDC0051_SEAICE_PS_N25km_20231106_v2.0.nc'],2023-11-06,310
14797,2023,11,7,9.049,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.07/NSIDC0051_SEAICE_PS_N25km_20231107_v2.0.nc'],2023-11-07,311
14798,2023,11,8,9.152,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.08/NSIDC0051_SEAICE_PS_N25km_20231108_v2.0.nc'],2023-11-08,312
14799,2023,11,9,9.334,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.09/NSIDC0051_SEAICE_PS_N25km_20231109_v2.0.nc'],2023-11-09,313
14800,2023,11,10,9.398,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.10/NSIDC0051_SEAICE_PS_N25km_20231110_v2.0.nc'],2023-11-10,314
14801,2023,11,11,9.491,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.11/NSIDC0051_SEAICE_PS_N25km_20231111_v2.0.nc'],2023-11-11,315
14802,2023,11,12,9.609,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.12/NSIDC0051_SEAICE_PS_N25km_20231112_v2.0.nc'],2023-11-12,316
14803,2023,11,13,9.535,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.13/NSIDC0051_SEAICE_PS_N25km_20231113_v2.0.nc'],2023-11-13,317
14804,2023,11,14,9.597,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.14/NSIDC0051_SEAICE_PS_N25km_20231114_v2.0.nc'],2023-11-14,318
14805,2023,11,15,9.74,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.15/NSIDC0051_SEAICE_PS_N25km_20231115_v2.0.nc'],2023-11-15,319
14806,2023,11,16,9.897,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.16/NSIDC0051_SEAICE_PS_N25km_20231116_v2.0.nc'],2023-11-16,320
14807,2023,11,17,9.971,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.17/NSIDC0051_SEAICE_PS_N25km_20231117_v2.0.nc'],2023-11-17,321
14808,2023,11,18,10.093,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.18/NSIDC0051_SEAICE_PS_N25km_20231118_v2.0.nc'],2023-11-18,322
14809,2023,11,19,10.126,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.19/NSIDC0051_SEAICE_PS_N25km_20231119_v2.0.nc'],2023-11-19,323
14810,2023,11,20,10.141,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.20/NSIDC0051_SEAICE_PS_N25km_20231120_v2.0.nc'],2023-11-20,324
14811,2023,11,21,10.151,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.21/NSIDC0051_SEAICE_PS_N25km_20231121_v2.0.nc'],2023-11-21,325
14812,2023,11,22,10.166,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.22/NSIDC0051_SEAICE_PS_N25km_20231122_v2.0.nc'],2023-11-22,326
14813,2023,11,23,10.144,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.23/NSIDC0051_SEAICE_PS_N25km_20231123_v2.0.nc'],2023-11-23,327
14814,2023,11,24,10.089,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.24/NSIDC0051_SEAICE_PS_N25km_20231124_v2.0.nc'],2023-11-24,328
14815,2023,11,25,10.182,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.25/NSIDC0051_SEAICE_PS_N25km_20231125_v2.0.nc'],2023-11-25,329
14816,2023,11,26,10.205,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.26/NSIDC0051_SEAICE_PS_N25km_20231126_v2.0.nc'],2023-11-26,330
14817,2023,11,27,10.261,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.27/NSIDC0051_SEAICE_PS_N25km_20231127_v2.0.nc'],2023-11-27,331
14818,2023,11,28,10.408,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.28/NSIDC0051_SEAICE_PS_N25km_20231128_v2.0.nc'],2023-11-28,332
14819,2023,11,29,10.408,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.29/NSIDC0051_SEAICE_PS_N25km_20231129_v2.0.nc'],2023-11-29,333
14820,2023,11,30,10.406,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.11.30/NSIDC0051_SEAICE_PS_N25km_20231130_v2.0.nc'],2023-11-30,334
14821,2023,12,1,10.543,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.01/NSIDC0051_SEAICE_PS_N25km_20231201_v2.0.nc'],2023-12-01,335
14822,2023,12,2,10.614,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.02/NSIDC0051_SEAICE_PS_N25km_20231202_v2.0.nc'],2023-12-02,336
14823,2023,12,3,10.722,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.03/NSIDC0051_SEAICE_PS_N25km_20231203_v2.0.nc'],2023-12-03,337
14824,2023,12,4,10.83,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.04/NSIDC0051_SEAICE_PS_N25km_20231204_v2.0.nc'],2023-12-04,338
14825,2023,12,5,10.953,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.05/NSIDC0051_SEAICE_PS_N25km_20231205_v2.0.nc'],2023-12-05,339
14826,2023,12,6,11.014,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.06/NSIDC0051_SEAICE_PS_N25km_20231206_v2.0.nc'],2023-12-06,340
14827,2023,12,7,11.064,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.07/NSIDC0051_SEAICE_PS_N25km_20231207_v2.0.nc'],2023-12-07,341
14828,2023,12,8,11.11,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.08/NSIDC0051_SEAICE_PS_N25km_20231208_v2.0.nc'],2023-12-08,342
14829,2023,12,9,11.218,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.09/NSIDC0051_SEAICE_PS_N25km_20231209_v2.0.nc'],2023-12-09,343
14830,2023,12,10,11.389,0, ['/ecs/DP4/PM/NSIDC-0051.002/2023.12.10/NSIDC0051_SEAICE_PS_N25km_20231210_v2.0.nc'],2023-12-10,344
